Id;NomeSerie;Url;Genero;Ano;Maturidade;Temporadas
81033243;Rebelde;https://www.netflix.com/br/title/81033243;Séries e filmes para jovens adultos;2022;16;2 temporadas
80027042;The Flash;https://www.netflix.com/br/title/80027042;Séries e filmes para jovens adultos;2014;12;7 temporadas
80136311;Anne with an E;https://www.netflix.com/br/title/80136311;Séries e filmes para jovens adultos;2017;12;3 temporadas
81504820;D1ÁR10S;https://www.netflix.com/br/title/81504820;Séries e filmes para jovens adultos;2022;12;1 temporada
70155618;Gilmore Girls: Tal Mãe, Tal Filha;https://www.netflix.com/br/title/70155618;Séries e filmes para jovens adultos;2000;12;7 temporadas
81237994;All of Us Are Dead;https://www.netflix.com/br/title/81237994;Séries e filmes para jovens adultos;2022;16;1 temporada
70283264;The 100;https://www.netflix.com/br/title/70283264;Séries e filmes para jovens adultos;2014;14;7 temporadas
80200942;Elite;https://www.netflix.com/br/title/80200942;Séries e filmes para jovens adultos;2018;18;5 temporadas
80084447;Shadowhunters: The Mortal Instruments;https://www.netflix.com/br/title/80084447;Séries e filmes para jovens adultos;2016;14;4 temporadas
80133311;Riverdale;https://www.netflix.com/br/title/80133311;Séries e filmes para jovens adultos;2017;16;5 temporadas
81021245;Control Z;https://www.netflix.com/br/title/81021245;Séries e filmes para jovens adultos;2020;18;3 temporadas
80236318;Outer Banks;https://www.netflix.com/br/title/80236318;Séries e filmes para jovens adultos;2020;16;2 temporadas
80065386;Supergirl;https://www.netflix.com/br/title/80065386;Séries e filmes para jovens adultos;2015;12;6 temporadas
81354739;A Love So Beautiful;https://www.netflix.com/br/title/81354739;Séries e filmes para jovens adultos;2020;12;1 temporada
80197526;Sex Education;https://www.netflix.com/br/title/80197526;Séries e filmes para jovens adultos;2019;16;3 temporadas
80179190;Eu Nunca...;https://www.netflix.com/br/title/80179190;Séries e filmes para jovens adultos;2020;14;2 temporadas
80104198;Perdidos no Espaço;https://www.netflix.com/br/title/80104198;Séries e filmes para jovens adultos;2018;12;3 temporadas
80117470;13 Reasons Why;https://www.netflix.com/br/title/80117470;Séries e filmes para jovens adultos;2017;18;4 temporadas
80223989;O Mundo Sombrio de Sabrina;https://www.netflix.com/br/title/80223989;Séries e filmes para jovens adultos;2018;16;4 temporadas
80117809;On My Block;https://www.netflix.com/br/title/80117809;Séries e filmes para jovens adultos;2018;16;4 temporadas
80241239;Locke & Key;https://www.netflix.com/br/title/80241239;Séries e filmes para jovens adultos;2020;16;2 temporadas
81176966;KAKEGURUI TWIN;https://www.netflix.com/br/title/81176966;Séries e filmes para jovens adultos;2022;14;1 temporada
80232926;Ragnarok;https://www.netflix.com/br/title/80232926;Séries e filmes para jovens adultos;2020;16;2 temporadas
80063153;Kuroko no Basket;https://www.netflix.com/br/title/80063153;Séries e filmes para jovens adultos;2012;10;3 temporadas
81005504;Jardim de Meteoros;https://www.netflix.com/br/title/81005504;Séries e filmes para jovens adultos;2018;12;1 temporada
80182054;Shokugeki no Soma;https://www.netflix.com/br/title/80182054;Séries e filmes para jovens adultos;2015;14;2 temporadas
80117540;Atypical;https://www.netflix.com/br/title/80117540;Séries e filmes para jovens adultos;2017;14;4 temporadas
81026700;Primeira Vez Amor;https://www.netflix.com/br/title/81026700;Séries e filmes para jovens adultos;2019;12;2 temporadas
80211703;Areia Movediça;https://www.netflix.com/br/title/80211703;Séries e filmes para jovens adultos;2019;18;1 temporada
80238357;A Ordem;https://www.netflix.com/br/title/80238357;Séries e filmes para jovens adultos;2019;16;2 temporadas
70213130;Meninos antes de flores;https://www.netflix.com/br/title/70213130;Séries e filmes para jovens adultos;2009;12;1 temporada
80179905;Insatiable;https://www.netflix.com/br/title/80179905;Séries e filmes para jovens adultos;2018;16;2 temporadas
81435649;Apesar de Tudo, Amor;https://www.netflix.com/br/title/81435649;Séries e filmes para jovens adultos;2021;14;1 temporada
70140438;Juventude à Flor da Pele;https://www.netflix.com/br/title/70140438;Séries e filmes para jovens adultos;2007;18;7 temporadas
81025696;Ginny e Georgia;https://www.netflix.com/br/title/81025696;Séries e filmes para jovens adultos;2021;16;1 temporada
80154610;The Rain;https://www.netflix.com/br/title/80154610;Séries e filmes para jovens adultos;2018;16;3 temporadas
81213653;Primeira Morte;https://www.netflix.com/br/title/81213653;Séries e filmes para jovens adultos;2022;16;1 temporada
80117781;Saiki Kusuo no Psi-nan;https://www.netflix.com/br/title/80117781;Séries e filmes para jovens adultos;2016;10;3 temporadas
81295007;Temporada 1;https://www.netflix.com/br/title/81295007;Séries e filmes para jovens adultos;2022;12;1 temporada
70155589;Community;https://www.netflix.com/br/title/70155589;Séries e filmes para jovens adultos;2009;12;6 temporadas
81312802;Juvenile Justice;https://www.netflix.com/br/title/81312802;Séries e filmes para jovens adultos;2022;18;1 temporada
81030026;Gangnam Beauty;https://www.netflix.com/br/title/81030026;Séries e filmes para jovens adultos;2018;16;1 temporada
80196382;The A List;https://www.netflix.com/br/title/80196382;Séries e filmes para jovens adultos;2018;10;2 temporadas
81080697;Love 101;https://www.netflix.com/br/title/81080697;Séries e filmes para jovens adultos;2020;12;2 temporadas
80218448;Como vender drogas online (rápido);https://www.netflix.com/br/title/80218448;Séries e filmes para jovens adultos;2019;18;3 temporadas
80175722;The End of the F***ing World;https://www.netflix.com/br/title/80175722;Séries e filmes para jovens adultos;2017;16;2 temporadas
80241947;Garota de Fora;https://www.netflix.com/br/title/80241947;Séries e filmes para jovens adultos;2018;18;2 temporadas
80168068;Love Alarm;https://www.netflix.com/br/title/80168068;Séries e filmes para jovens adultos;2019;16;2 temporadas
80205595;Sempre Bruxa;https://www.netflix.com/br/title/80205595;Séries e filmes para jovens adultos;2018;16;2 temporadas
81568357;Ninguém Mandou Se Meter com a Gente;https://www.netflix.com/br/title/81568357;Séries e filmes para jovens adultos;2022;12;1 temporada
80049275;Toradora!;https://www.netflix.com/br/title/80049275;Séries e filmes para jovens adultos;2008;12;1 temporada
80095815;Santa Clarita Diet;https://www.netflix.com/br/title/80095815;Séries e filmes para jovens adultos;2017;16;3 temporadas
81044547;Sangue e Água;https://www.netflix.com/br/title/81044547;Séries e filmes para jovens adultos;2020;16;2 temporadas
70153388;Keeping Up with the Kardashians;https://www.netflix.com/br/title/70153388;Séries e filmes para jovens adultos;2007;16;6 temporadas
80236319;Sombra e Ossos;https://www.netflix.com/br/title/80236319;Séries e filmes para jovens adultos;2021;14;1 temporada
80211634;Baby;https://www.netflix.com/br/title/80211634;Séries e filmes para jovens adultos;2018;18;3 temporadas
80220679;Fate: A Saga Winx;https://www.netflix.com/br/title/80220679;Séries e filmes para jovens adultos;2021;16;1 temporada
81364944;The Daily Life of the Immortal King;https://www.netflix.com/br/title/81364944;Séries e filmes para jovens adultos;2020;14;1 temporada
81200229;Ombro Amigo;https://www.netflix.com/br/title/81200229;Séries e filmes para jovens adultos;2019;12;1 temporada
81034661;AlRawabi School for Girls;https://www.netflix.com/br/title/81034661;Séries e filmes para jovens adultos;2021;16;1 temporada
81459931;Um de Nós Está Mentindo;https://www.netflix.com/br/title/81459931;Séries e filmes para jovens adultos;2022;16;1 temporada
81194153;Me Tira Daqui;https://www.netflix.com/br/title/81194153;Séries e filmes para jovens adultos;2021;12;1 temporada
81210762;Young Royals;https://www.netflix.com/br/title/81210762;Séries e filmes para jovens adultos;2021;16;1 temporada
81183494;She;https://www.netflix.com/br/title/81183494;Séries e filmes para jovens adultos;2020;16;2 temporadas
80128686;Hello, My Twenties!;https://www.netflix.com/br/title/80128686;Séries e filmes para jovens adultos;2017;12;2 temporadas
81016276;O Som da Magia;https://www.netflix.com/br/title/81016276;Séries e filmes para jovens adultos;2022;16;1 temporada
80199393;Cursed - A Lenda do Lago;https://www.netflix.com/br/title/80199393;Séries e filmes para jovens adultos;2020;16;1 temporada
81004936;Três Metros Acima do Céu;https://www.netflix.com/br/title/81004936;Séries e filmes para jovens adultos;2020;16;3 temporadas
80228274;Teasing Master Takagi-san;https://www.netflix.com/br/title/80228274;Séries e filmes para jovens adultos;2018;12;1 temporada
80230561;Gatunas;https://www.netflix.com/br/title/80230561;Séries e filmes para jovens adultos;2019;16;2 temporadas
81318842;Blue Period;https://www.netflix.com/br/title/81318842;Séries e filmes para jovens adultos;2021;12;1 temporada
81001036;Ninguém Mandou;https://www.netflix.com/br/title/81001036;Séries e filmes para jovens adultos;2020;10;1 temporada
80002479;Peaky Blinders: Sangue, Apostas e Navalhas;https://www.netflix.com/br/title/80002479;Embarque na ação;2013;18;6 temporadas
80021955;Better Call Saul;https://www.netflix.com/br/title/80021955;Embarque na ação;2015;16;6 temporadas
81002370;Cobra Kai;https://www.netflix.com/br/title/81002370;Embarque na ação;2018;14;4 temporadas
70301870;Vikings;https://www.netflix.com/br/title/70301870;Embarque na ação;2013;16;6 temporadas
80189685;The Witcher;https://www.netflix.com/br/title/80189685;Embarque na ação;2019;18;2 temporadas
80194704;Midas do Ferro-Velho;https://www.netflix.com/br/title/80194704;Embarque na ação;2018;10;4 temporadas
80058486;Ponto Cego;https://www.netflix.com/br/title/80058486;Embarque na ação;2015;14;5 temporadas
70205672;A Rainha do Tráfico;https://www.netflix.com/br/title/70205672;Embarque na ação;2011;16;2 temporadas
80221210;Irmandade;https://www.netflix.com/br/title/80221210;Embarque na ação;2019;18;2 temporadas
81098497;O Último Dragão;https://www.netflix.com/br/title/81098497;Embarque na ação;2019;16;2 temporadas
80024057;Como Defender um Assassino;https://www.netflix.com/br/title/80024057;Embarque na ação;2014;16;6 temporadas
80117552;Ozark;https://www.netflix.com/br/title/80117552;Embarque na ação;2017;16;4 temporadas
80020542;Gotham;https://www.netflix.com/br/title/80020542;Embarque na ação;2014;16;5 temporadas
81249833;VINLAND SAGA;https://www.netflix.com/br/title/81249833;Embarque na ação;2019;16;1 temporada
80104198;Perdidos no Espaço;https://www.netflix.com/br/title/80104198;Embarque na ação;2018;12;3 temporadas
80025172;Narcos;https://www.netflix.com/br/title/80025172;Embarque na ação;2015;16;3 temporadas
80237428;La piloto;https://www.netflix.com/br/title/80237428;Embarque na ação;2017;16;2 temporadas
80141259;Sobrevivendo a Escobar, Alias JJ;https://www.netflix.com/br/title/80141259;Embarque na ação;2017;18;1 temporada
80109194;O Atirador;https://www.netflix.com/br/title/80109194;Embarque na ação;2016;16;3 temporadas
80997343;La Casa de Papel: Coreia;https://www.netflix.com/br/title/80997343;Embarque na ação;2022;16;1 temporada
81034775;Falsa identidad;https://www.netflix.com/br/title/81034775;Embarque na ação;2018;16;2 temporadas
80100172;Dark;https://www.netflix.com/br/title/80100172;Embarque na ação;2017;16;3 temporadas
81435684;Arcane;https://www.netflix.com/br/title/81435684;Embarque na ação;2021;14;1 temporada
80095241;Castlevania;https://www.netflix.com/br/title/80095241;Embarque na ação;2017;16;4 temporadas
80218200;Titãs;https://www.netflix.com/br/title/80218200;Embarque na ação;2018;18;3 temporadas
80133042;El Chapo;https://www.netflix.com/br/title/80133042;Embarque na ação;2017;16;3 temporadas
80036140;As Bonecas da Máfia;https://www.netflix.com/br/title/80036140;Embarque na ação;2009;16;2 temporadas
80063153;Kuroko no Basket;https://www.netflix.com/br/title/80063153;Embarque na ação;2012;10;3 temporadas
80204890;F1: Dirigir para Viver;https://www.netflix.com/br/title/80204890;Embarque na ação;2019;14;4 temporadas
80174608;Love, Death & Robots;https://www.netflix.com/br/title/80174608;Embarque na ação;2019;18;3 temporadas
81303831;O Poder e a Lei;https://www.netflix.com/br/title/81303831;Embarque na ação;2022;16;1 temporada
80211703;Areia Movediça;https://www.netflix.com/br/title/80211703;Embarque na ação;2019;18;1 temporada
81167570;El final del paraíso;https://www.netflix.com/br/title/81167570;Embarque na ação;2019;16;1 temporada
80177458;Expresso do Amanhã;https://www.netflix.com/br/title/80177458;Embarque na ação;2020;18;3 temporadas
81287440;Que a Justiça Seja Feita;https://www.netflix.com/br/title/81287440;Embarque na ação;2022;18;1 temporada
80113647;Designated Survivor;https://www.netflix.com/br/title/80113647;Embarque na ação;2016;16;3 temporadas
81325983;Beyblade Burst Rise;https://www.netflix.com/br/title/81325983;Embarque na ação;2019;L;1 temporada
80241001;O Sucessor;https://www.netflix.com/br/title/80241001;Embarque na ação;2018;16;2 temporadas
81036622;Toy Boy;https://www.netflix.com/br/title/81036622;Embarque na ação;2019;18;2 temporadas
80997085;Narcos: México;https://www.netflix.com/br/title/80997085;Embarque na ação;2018;16;3 temporadas
80203144;Arremesso Final;https://www.netflix.com/br/title/80203144;Embarque na ação;2020;12;1 temporada
81005126;Neymar: O Caos Perfeito;https://www.netflix.com/br/title/81005126;Embarque na ação;2022;14;1 temporada
80188730;The K2;https://www.netflix.com/br/title/80188730;Embarque na ação;2016;14;1 temporada
70305883;Marco Polo;https://www.netflix.com/br/title/70305883;Embarque na ação;2014;18;2 temporadas
80217669;Top Boy;https://www.netflix.com/br/title/80217669;Embarque na ação;2019;18;2 temporadas
81011211;My Name;https://www.netflix.com/br/title/81011211;Embarque na ação;2021;16;1 temporada
81286017;Prisioneiro da Madrugada;https://www.netflix.com/br/title/81286017;Embarque na ação;2022;16;1 temporada
80113612;Fauda;https://www.netflix.com/br/title/80113612;Embarque na ação;2015;16;3 temporadas
80120485;O Mecanismo;https://www.netflix.com/br/title/80120485;Embarque na ação;2018;16;2 temporadas
80220145;A Lei Secreta;https://www.netflix.com/br/title/80220145;Embarque na ação;2017;16;1 temporada
81043571;Tenku Shinpan - Sem Saída;https://www.netflix.com/br/title/81043571;Embarque na ação;2021;18;1 temporada
80115297;El Marginal - O Cara de Fora;https://www.netflix.com/br/title/80115297;Embarque na ação;2016;18;5 temporadas
80049277;Ash vs. Evil Dead;https://www.netflix.com/br/title/80049277;Embarque na ação;2015;18;3 temporadas
80994336;DOTA: Dragon's Blood;https://www.netflix.com/br/title/80994336;Embarque na ação;2021;16;2 temporadas
81024039;Bárbaros;https://www.netflix.com/br/title/81024039;Embarque na ação;2020;18;1 temporada
80991903;Dorohedoro;https://www.netflix.com/br/title/80991903;Embarque na ação;2020;16;1 temporada
80097140;Altered Carbon;https://www.netflix.com/br/title/80097140;Embarque na ação;2018;18;2 temporadas
70304245;Um Drink no Inferno;https://www.netflix.com/br/title/70304245;Embarque na ação;2014;16;3 temporadas
80198988;Black Summer;https://www.netflix.com/br/title/80198988;Embarque na ação;2019;16;2 temporadas
80145143;Bordertown;https://www.netflix.com/br/title/80145143;Embarque na ação;2016;16;3 temporadas
81039388;O Homem das Castanhas;https://www.netflix.com/br/title/81039388;Embarque na ação;2021;18;1 temporada
81002003;Círculo de Fogo: The Black;https://www.netflix.com/br/title/81002003;Embarque na ação;2021;14;2 temporadas
80199393;Cursed - A Lenda do Lago;https://www.netflix.com/br/title/80199393;Embarque na ação;2020;16;1 temporada
80988066;Hellsing Ultimate;https://www.netflix.com/br/title/80988066;Embarque na ação;2006;18;1 temporada
80077417;Colony;https://www.netflix.com/br/title/80077417;Embarque na ação;2016;16;3 temporadas
80174974;Devilman Crybaby;https://www.netflix.com/br/title/80174974;Embarque na ação;2018;18;1 temporada
81239373;Matchday: FC Barcelona;https://www.netflix.com/br/title/81239373;Embarque na ação;2020;14;1 temporada
80177346;Feliz!;https://www.netflix.com/br/title/80177346;Embarque na ação;2017;18;2 temporadas
81175433;Submundo do Crime;https://www.netflix.com/br/title/81175433;Embarque na ação;2021;16;1 temporada
80240691;O Bosque;https://www.netflix.com/br/title/80240691;Embarque na ação;2017;16;1 temporada
80225312;Operação Ecstasy;https://www.netflix.com/br/title/80225312;Embarque na ação;2019;16;3 temporadas
80189648;Hyperdrive;https://www.netflix.com/br/title/80189648;Embarque na ação;2019;10;1 temporada
80081537;Suburra: Sangue em Roma;https://www.netflix.com/br/title/80081537;Embarque na ação;2017;18;3 temporadas
81015514;Ninguém Pode Saber;https://www.netflix.com/br/title/81015514;Embarque na ação;2022;16;1 temporada
81025403;O Detento;https://www.netflix.com/br/title/81025403;Embarque na ação;2018;18;1 temporada
81423382;Alba;https://www.netflix.com/br/title/81423382;Séries estrangeiras;2021;16;1 temporada
81237994;All of Us Are Dead;https://www.netflix.com/br/title/81237994;Séries estrangeiras;2022;16;1 temporada
81159258;Pousando no Amor;https://www.netflix.com/br/title/81159258;Séries estrangeiras;2019;12;1 temporada
80200942;Elite;https://www.netflix.com/br/title/80200942;Séries estrangeiras;2018;18;5 temporadas
80127001;O Grande Guerreiro Otomano;https://www.netflix.com/br/title/80127001;Séries estrangeiras;2014;14;5 temporadas
81086462;Prisão de Mulheres;https://www.netflix.com/br/title/81086462;Séries estrangeiras;2019;16;2 temporadas
81365087;Vincenzo;https://www.netflix.com/br/title/81365087;Séries estrangeiras;2021;16;1 temporada
80176234;Dinheiro Sujo e Amor;https://www.netflix.com/br/title/80176234;Séries estrangeiras;2014;16;1 temporada
81430282;O Rei de Porcelana;https://www.netflix.com/br/title/81430282;Séries estrangeiras;2021;16;1 temporada
81517188;Alquimia das Almas;https://www.netflix.com/br/title/81517188;Séries estrangeiras;2022;16;1 temporada
81442115;Match VIP;https://www.netflix.com/br/title/81442115;Séries estrangeiras;2022;16;1 temporada
80100172;Dark;https://www.netflix.com/br/title/80100172;Séries estrangeiras;2017;16;3 temporadas
81243992;Tudo Bem Não Ser Normal;https://www.netflix.com/br/title/81243992;Séries estrangeiras;2020;16;1 temporada
80232926;Ragnarok;https://www.netflix.com/br/title/80232926;Séries estrangeiras;2020;16;2 temporadas
81005504;Jardim de Meteoros;https://www.netflix.com/br/title/81005504;Séries estrangeiras;2018;12;1 temporada
80196931;Hwarang;https://www.netflix.com/br/title/80196931;Séries estrangeiras;2016;16;1 temporada
81318872;Na Direção do Amor;https://www.netflix.com/br/title/81318872;Séries estrangeiras;2020;12;1 temporada
81290301;Passarela de Sonhos;https://www.netflix.com/br/title/81290301;Séries estrangeiras;2020;12;1 temporada
80994082;Lupin;https://www.netflix.com/br/title/80994082;Séries estrangeiras;2021;16;2 temporadas
81503460;Amanhã;https://www.netflix.com/br/title/81503460;Séries estrangeiras;2022;16;1 temporada
81517168;Vinte e Cinco, Vinte e Um;https://www.netflix.com/br/title/81517168;Séries estrangeiras;2022;12;1 temporada
81260283;O Rei Eterno;https://www.netflix.com/br/title/81260283;Séries estrangeiras;2020;12;1 temporada
81394495;She Would Never Know;https://www.netflix.com/br/title/81394495;Séries estrangeiras;2021;12;1 temporada
81026700;Primeira Vez Amor;https://www.netflix.com/br/title/81026700;Séries estrangeiras;2019;12;2 temporadas
81362748;Amor, Casamento e Divórcio;https://www.netflix.com/br/title/81362748;Séries estrangeiras;2021;14;3 temporadas
80211703;Areia Movediça;https://www.netflix.com/br/title/80211703;Séries estrangeiras;2019;18;1 temporada
81290293;Apostando Alto;https://www.netflix.com/br/title/81290293;Séries estrangeiras;2020;12;1 temporada
80100929;As Telefonistas;https://www.netflix.com/br/title/80100929;Séries estrangeiras;2017;18;6 temporadas
81287440;Que a Justiça Seja Feita;https://www.netflix.com/br/title/81287440;Séries estrangeiras;2022;18;1 temporada
80241001;O Sucessor;https://www.netflix.com/br/title/80241001;Séries estrangeiras;2018;16;2 temporadas
70213130;Meninos antes de flores;https://www.netflix.com/br/title/70213130;Séries estrangeiras;2009;12;1 temporada
81239224;Hospital Playlist;https://www.netflix.com/br/title/81239224;Séries estrangeiras;2020;12;2 temporadas
81435649;Apesar de Tudo, Amor;https://www.netflix.com/br/title/81435649;Séries estrangeiras;2021;14;1 temporada
81036622;Toy Boy;https://www.netflix.com/br/title/81036622;Séries estrangeiras;2019;18;2 temporadas
80154610;The Rain;https://www.netflix.com/br/title/80154610;Séries estrangeiras;2018;16;3 temporadas
80188605;Cinderela e os Quatro Cavaleiros;https://www.netflix.com/br/title/80188605;Séries estrangeiras;2016;14;1 temporada
80188730;The K2;https://www.netflix.com/br/title/80188730;Séries estrangeiras;2016;14;1 temporada
81568842;Amor e Outros Dramas;https://www.netflix.com/br/title/81568842;Séries estrangeiras;2022;16;1 temporada
81008021;Holo, Meu Amor;https://www.netflix.com/br/title/81008021;Séries estrangeiras;2020;16;1 temporada
81354529;A Cozinheira de Castamar;https://www.netflix.com/br/title/81354529;Séries estrangeiras;2021;16;1 temporada
80149594;Intersection;https://www.netflix.com/br/title/80149594;Séries estrangeiras;2016;12;3 temporadas
80986896;Love in the Moonlight;https://www.netflix.com/br/title/80986896;Séries estrangeiras;2016;16;1 temporada
81465196;Backstreet Rookie;https://www.netflix.com/br/title/81465196;Séries estrangeiras;2020;14;1 temporada
81277858;Os Segredos de Manscheid;https://www.netflix.com/br/title/81277858;Séries estrangeiras;2019;16;2 temporadas
81033650;Herdeiros;https://www.netflix.com/br/title/81033650;Séries estrangeiras;2013;14;1 temporada
81312802;Juvenile Justice;https://www.netflix.com/br/title/81312802;Séries estrangeiras;2022;18;1 temporada
81478080;Entrevías;https://www.netflix.com/br/title/81478080;Séries estrangeiras;2022;16;1 temporada
81030026;Gangnam Beauty;https://www.netflix.com/br/title/81030026;Séries estrangeiras;2018;16;1 temporada
81403973;É Tudo Meu;https://www.netflix.com/br/title/81403973;Séries estrangeiras;2021;14;1 temporada
81149763;Intimidade;https://www.netflix.com/br/title/81149763;Séries estrangeiras;2022;16;1 temporada
81568400;Trinta e Nove;https://www.netflix.com/br/title/81568400;Séries estrangeiras;2022;16;1 temporada
80991107;Mr. Sunshine - Um Raio de Sol;https://www.netflix.com/br/title/80991107;Séries estrangeiras;2018;16;1 temporada
80113612;Fauda;https://www.netflix.com/br/title/80113612;Séries estrangeiras;2015;16;3 temporadas
80214405;Uma Odisseia Coreana;https://www.netflix.com/br/title/80214405;Séries estrangeiras;2017;16;1 temporada
80099753;Versailles;https://www.netflix.com/br/title/80099753;Séries estrangeiras;2015;18;3 temporadas
81080697;Love 101;https://www.netflix.com/br/title/81080697;Séries estrangeiras;2020;12;2 temporadas
80218448;Como vender drogas online (rápido);https://www.netflix.com/br/title/80218448;Séries estrangeiras;2019;18;3 temporadas
80241947;Garota de Fora;https://www.netflix.com/br/title/80241947;Séries estrangeiras;2018;18;2 temporadas
80168068;Love Alarm;https://www.netflix.com/br/title/80168068;Séries estrangeiras;2019;16;2 temporadas
81044547;Sangue e Água;https://www.netflix.com/br/title/81044547;Séries estrangeiras;2020;16;2 temporadas
80233258;Alto Mar;https://www.netflix.com/br/title/80233258;Séries estrangeiras;2019;16;3 temporadas
80987113;The Princess Weiyoung;https://www.netflix.com/br/title/80987113;Séries estrangeiras;2016;14;1 temporada
80212986;Valéria;https://www.netflix.com/br/title/80212986;Séries estrangeiras;2020;18;2 temporadas
70302482;Borgen;https://www.netflix.com/br/title/70302482;Séries estrangeiras;2010;14;3 temporadas
81095101;Retaliação;https://www.netflix.com/br/title/81095101;Séries estrangeiras;2019;16;1 temporada
81026363;Ashes of Love;https://www.netflix.com/br/title/81026363;Séries estrangeiras;2018;14;1 temporada
80211634;Baby;https://www.netflix.com/br/title/80211634;Séries estrangeiras;2018;18;3 temporadas
81034661;AlRawabi School for Girls;https://www.netflix.com/br/title/81034661;Séries estrangeiras;2021;16;1 temporada
81403966;Navillera;https://www.netflix.com/br/title/81403966;Séries estrangeiras;2021;12;1 temporada
80990381;A Caminho do Céu;https://www.netflix.com/br/title/80990381;Séries estrangeiras;2021;16;1 temporada
80188423;Healer;https://www.netflix.com/br/title/80188423;Séries estrangeiras;2014;16;1 temporada
81037848;O Segredo do Templo;https://www.netflix.com/br/title/81037848;Séries estrangeiras;2019;16;3 temporadas
81211710;Bem-vindos ao Éden;https://www.netflix.com/br/title/81211710;Séries estrangeiras;2022;16;1 temporada
81568851;Um Pesadelo de Casamento;https://www.netflix.com/br/title/81568851;Séries estrangeiras;2022;12;1 temporada
80188351;Responde 1988;https://www.netflix.com/br/title/80188351;Séries estrangeiras;2015;14;1 temporada
80035684;Pablo Escobar, el patrón del mal;https://www.netflix.com/br/title/80035684;Séries dramáticas colombianas;2012;16;1 temporada
80153272;Sin senos sí hay paraíso;https://www.netflix.com/br/title/80153272;Séries dramáticas colombianas;2016;16;3 temporadas
81261170;Coração Marcado;https://www.netflix.com/br/title/81261170;Séries dramáticas colombianas;2022;16;1 temporada
81022683;La Reina del Flow;https://www.netflix.com/br/title/81022683;Séries dramáticas colombianas;2018;14;2 temporadas
80036140;As Bonecas da Máfia;https://www.netflix.com/br/title/80036140;Séries dramáticas colombianas;2009;16;2 temporadas
81398330;Novo Rico, Novo Pobre;https://www.netflix.com/br/title/81398330;Séries dramáticas colombianas;2007;14;1 temporada
80108473;La Esclava Blanca;https://www.netflix.com/br/title/80108473;Séries dramáticas colombianas;2016;14;1 temporada
81398329;Pedro, O Escamoso;https://www.netflix.com/br/title/81398329;Séries dramáticas colombianas;2001;14;1 temporada
80120640;A Menina;https://www.netflix.com/br/title/80120640;Séries dramáticas colombianas;2016;14;1 temporada
81167570;El final del paraíso;https://www.netflix.com/br/title/81167570;Séries dramáticas colombianas;2019;16;1 temporada
81144163;Amar e Viver;https://www.netflix.com/br/title/81144163;Séries dramáticas colombianas;2020;16;1 temporada
81055416;Índia Catalina;https://www.netflix.com/br/title/81055416;Séries dramáticas colombianas;2020;16;1 temporada
80220145;A Lei Secreta;https://www.netflix.com/br/title/80220145;Séries dramáticas colombianas;2017;16;1 temporada
80220422;Bolívar;https://www.netflix.com/br/title/80220422;Séries dramáticas colombianas;2019;16;1 temporada
81398328;Canta Escalona;https://www.netflix.com/br/title/81398328;Séries dramáticas colombianas;1991;14;1 temporada
81084349;Ritmo Selvagem;https://www.netflix.com/br/title/81084349;Séries dramáticas colombianas;2022;16;1 temporada
81080761;Um Mágico Nada Incrível;https://www.netflix.com/br/title/81080761;Séries dramáticas colombianas;2020;12;2 temporadas
80186863;The Umbrella Academy;https://www.netflix.com/br/title/80186863;Séries de terror e ficção científica;2019;16;3 temporadas
70283264;The 100;https://www.netflix.com/br/title/70283264;Séries de terror e ficção científica;2014;14;7 temporadas
80084447;Shadowhunters: The Mortal Instruments;https://www.netflix.com/br/title/80084447;Séries de terror e ficção científica;2016;14;4 temporadas
80996532;Resident Evil: A Série;https://www.netflix.com/br/title/80996532;Séries de terror e ficção científica;2022;18;1 temporada
80065386;Supergirl;https://www.netflix.com/br/title/80065386;Séries de terror e ficção científica;2015;12;6 temporadas
70204970;DEATH NOTE;https://www.netflix.com/br/title/70204970;Séries de terror e ficção científica;2006;16;1 temporada
80008434;Z Nation;https://www.netflix.com/br/title/80008434;Séries de terror e ficção científica;2014;16;5 temporadas
80223989;O Mundo Sombrio de Sabrina;https://www.netflix.com/br/title/80223989;Séries de terror e ficção científica;2018;16;4 temporadas
80100172;Dark;https://www.netflix.com/br/title/80100172;Séries de terror e ficção científica;2017;16;3 temporadas
80095241;Castlevania;https://www.netflix.com/br/title/80095241;Séries de terror e ficção científica;2017;16;4 temporadas
80218200;Titãs;https://www.netflix.com/br/title/80218200;Séries de terror e ficção científica;2018;18;3 temporadas
80174608;Love, Death & Robots;https://www.netflix.com/br/title/80174608;Séries de terror e ficção científica;2019;18;3 temporadas
80121349;Van Helsing;https://www.netflix.com/br/title/80121349;Séries de terror e ficção científica;2016;18;5 temporadas
80178687;Raio Negro;https://www.netflix.com/br/title/80178687;Séries de terror e ficção científica;2018;16;4 temporadas
80066080;DC's Legends of Tomorrow;https://www.netflix.com/br/title/80066080;Séries de terror e ficção científica;2016;14;6 temporadas
80177458;Expresso do Amanhã;https://www.netflix.com/br/title/80177458;Séries de terror e ficção científica;2020;18;3 temporadas
80238357;A Ordem;https://www.netflix.com/br/title/80238357;Séries de terror e ficção científica;2019;16;2 temporadas
80154610;The Rain;https://www.netflix.com/br/title/80154610;Séries de terror e ficção científica;2018;16;3 temporadas
80200575;Alice in Borderland;https://www.netflix.com/br/title/80200575;Séries de terror e ficção científica;2020;16;1 temporada
