Id;NomeSerie;url;genero
81045349;Romance Is a Bonus Book;https://www.netflix.com/br/title/81045349;Séries românticas
80145361;Blood;https://www.netflix.com/br/title/80145361;Séries românticas
81170092;My Secret Romance;https://www.netflix.com/br/title/81170092;Séries românticas
70177057;The Walking Dead;https://www.netflix.com/br/title/70177057;Séries de terror e ficção científica
70219484;Teen Wolf;https://www.netflix.com/br/title/70219484;Séries de terror e ficção científica
80186863;The Umbrella Academy;https://www.netflix.com/br/title/80186863;Séries de terror e ficção científica
80027042;The Flash;https://www.netflix.com/br/title/80027042;Séries de terror e ficção científica
81237994;All of Us Are Dead;https://www.netflix.com/br/title/81237994;Séries de terror e ficção científica
80996532;Resident Evil: A Série;https://www.netflix.com/br/title/80996532;Séries de terror e ficção científica
70283264;The 100;https://www.netflix.com/br/title/70283264;Séries de terror e ficção científica
80084447;Shadowhunters: The Mortal Instruments;https://www.netflix.com/br/title/80084447;Séries de terror e ficção científica
80065386;Supergirl;https://www.netflix.com/br/title/80065386;Séries de terror e ficção científica
80218200;Titãs;https://www.netflix.com/br/title/80218200;Séries de terror e ficção científica
70204970;DEATH NOTE;https://www.netflix.com/br/title/70204970;Séries de terror e ficção científica
80223989;O Mundo Sombrio de Sabrina;https://www.netflix.com/br/title/80223989;Séries de terror e ficção científica
80095241;Castlevania;https://www.netflix.com/br/title/80095241;Séries de terror e ficção científica
80100172;Dark;https://www.netflix.com/br/title/80100172;Séries de terror e ficção científica
80008434;Z Nation;https://www.netflix.com/br/title/80008434;Séries de terror e ficção científica
80238357;A Ordem;https://www.netflix.com/br/title/80238357;Séries de terror e ficção científica
80174608;Love, Death & Robots;https://www.netflix.com/br/title/80174608;Séries de terror e ficção científica
80066080;DC's Legends of Tomorrow;https://www.netflix.com/br/title/80066080;Séries de terror e ficção científica
80177458;Expresso do Amanhã;https://www.netflix.com/br/title/80177458;Séries de terror e ficção científica
80154610;The Rain;https://www.netflix.com/br/title/80154610;Séries de terror e ficção científica
80121349;Van Helsing;https://www.netflix.com/br/title/80121349;Séries de terror e ficção científica
80174479;Final Space;https://www.netflix.com/br/title/80174479;Séries de terror e ficção científica
81008021;Holo, Meu Amor;https://www.netflix.com/br/title/81008021;Séries de terror e ficção científica
70264888;Black Mirror;https://www.netflix.com/br/title/70264888;Séries de terror e ficção científica
80178687;Raio Negro;https://www.netflix.com/br/title/80178687;Séries de terror e ficção científica
70158329;Jornada nas Estrelas: A nova geração;https://www.netflix.com/br/title/70158329;Séries de terror e ficção científica
80108495;Glitch;https://www.netflix.com/br/title/80108495;Séries de terror e ficção científica
81211710;Bem-vindos ao Éden;https://www.netflix.com/br/title/81211710;Séries de terror e ficção científica
80189221;A Maldição da Residência Hill;https://www.netflix.com/br/title/80189221;Séries de terror e ficção científica
